,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
24,2.755208,-2.7287393,2.267504,-1.8462706,1.474623,-2.2415767,-4.6118507,2.5801022,-1.9479625,2.0317645,-2.6181831,0.46391952,-1.9314682,-2.126791,1.9068114,-1.584047,-0.19386676,2.0628006,-3.3156457,-0.98124146,0.33753493,-0.061004367,-2.526321,0.3991605,5.2929606,-0.278599,-1.2767649,2.289433,1.0994521,0.83893144,0.7728721,-0.11433798,-1.0998071,-0.23877758,-0.46540323,0.70911527,0.48136166,0.007302381,0.15766758,-0.13880093,0.43788946,0.14529787,6.426322e-08
25,0.25907815,-0.67450786,-1.8821331,-1.3251095,3.2165713,3.1981275,0.30623403,-0.9734719,-4.040598,-1.5235727,-1.4132451,1.5534194,2.5645356,1.0768672,-1.6661754,-1.8961399,-2.1522095,-0.8788308,2.1121156,-1.6146896,-0.008220875,-1.6831799,-1.2811031,-0.69503236,-0.278599,6.9153295,-0.17290533,1.1439795,0.13331568,0.12840977,-2.3482642,2.3075485,-0.6870185,0.6441988,-0.4183678,-0.6354002,0.68864834,0.030390225,-0.008337235,-0.2581551,0.42285287,0.037359655,1.147858e-08
26,2.1074276,0.49732268,3.0649304,-0.7807976,-0.63249344,0.32864636,-1.8546251,0.15168044,1.0157864,-1.2302303,0.4895631,-0.6884254,-2.3557992,3.7474027,2.2303123,-2.928402,1.3536592,0.064780384,0.99272096,1.4907019,3.335607,-2.02862,1.0673258,0.15902583,-1.2767649,-0.17290533,5.8246856,0.17120753,-1.3924582,-0.50542253,0.41474783,0.6695734,-0.16333015,0.5454788,-0.65527856,-0.7940377,-0.9032824,-0.19912449,0.93631184,-0.39413917,-0.3400308,0.19218087,3.2943046e-08
27,5.5523386,-0.80966914,2.784944,4.1832848,0.3220129,3.3107922,-1.8510765,0.5278399,-0.23370017,-0.97396666,0.96352637,-0.6930258,1.0148013,-2.26788,-1.6875513,-2.5670824,-1.5839229,-0.0098623745,-1.7016617,4.1171856,2.5564144,-0.59560114,-1.1387148,0.34484768,2.289433,1.1439795,0.17120753,6.763452,0.086422525,-0.51650983,-0.5840712,-0.6167538,0.028832179,-0.04965868,0.36296284,0.44817156,0.10617356,-0.20132247,-0.3375648,0.7276031,-0.17542377,-0.20008945,-6.1375715e-08
28,0.608503,1.6774142,1.2291489,2.6198614,4.670987,1.7493017,-0.98398304,-0.234563,-0.52495015,-1.3796189,-0.6982875,0.77274036,-3.4192767,2.6476433,0.6667931,2.3622646,0.65867704,-1.2231328,-1.4096887,-0.5810728,0.7025245,2.247061,-0.05983512,-0.44540894,1.0994521,0.13331568,-1.3924582,0.086422525,5.3099647,-0.46063888,-1.0006628,0.120133586,-0.80744874,1.4256935,1.4876747,0.6192219,0.22872908,0.90105534,0.10642356,0.40843642,0.23085853,0.52362156,-1.5812594e-08
29,1.145922,-1.9679308,-0.75302887,-2.3715887,0.03105054,-1.7655501,-1.746319,-1.4771223,-3.06628,-2.0003583,2.0381994,1.7265991,1.7632895,3.1938999,0.5865171,0.035600077,0.3810457,-0.8077096,-0.77798384,-0.5576781,1.2735782,-0.25558388,-1.2431974,0.3408988,0.83893144,0.12840977,-0.50542253,-0.51650983,-0.46063888,8.161552,0.72717124,-1.3438818,1.3247919,0.2278364,-0.02971261,0.012739209,0.8199221,-0.13283715,-0.4904896,-0.16879621,-0.3447906,-0.080305085,-3.841592e-08
30,-0.73827523,-2.5754626,1.5288942,-4.1294794,-0.78068423,0.6317955,0.9774902,-1.2330621,-0.79531807,1.7272713,-0.79921854,-0.9149554,-1.8535836,-1.4170128,0.91222227,1.1029735,-1.5326605,1.0731282,1.5613787,1.5799971,0.30583894,-0.8682187,-0.6481177,3.1111703,0.7728721,-2.3482642,0.41474783,-0.5840712,-1.0006628,0.72717124,5.131143,0.5053525,-0.051182125,0.114920884,0.9067621,-0.4757883,0.75412035,0.65985274,0.043568976,0.16985244,0.34740633,0.12973598,2.3195113e-08
31,-0.575549,-0.091554746,-0.49564224,-1.0641713,-0.9772341,-0.44330898,-2.6038766,-0.040790744,-1.3236396,0.9676198,0.5196036,0.31870985,1.3958068,0.3589489,2.0316167,1.0082592,0.13388893,0.3176638,-0.81588507,-0.6784345,0.21190938,-1.5647283,1.4450601,1.8145616,-0.11433798,2.3075485,0.6695734,-0.6167538,0.120133586,-1.3438818,0.5053525,6.7521973,0.38522676,0.36511624,0.5595661,1.4861727,0.64397395,0.27336383,-0.42483592,-0.26884693,-0.24557547,-0.25062048,3.1753242e-08
32,-1.221874,1.986109,-0.68277776,1.8305448,2.2525754,1.9498075,-0.7494024,0.22645167,2.1019201,1.8973764,1.242573,-0.956718,0.15647605,0.95010656,-0.13719182,-1.1874992,-1.9927158,0.9015106,0.6514133,-0.19249544,-0.62433684,-0.53741133,-0.16606952,-0.8687323,-1.0998071,-0.6870185,-0.16333015,0.028832179,-0.80744874,1.3247919,-0.051182125,0.38522676,5.6417456,0.20939699,0.758492,1.5473386,-1.1822196,0.20157981,-0.1743302,0.21541913,0.7099446,-0.3227662,-5.5158928e-08
33,0.1905911,-1.987977,-0.77195966,0.6984513,-3.8592825,-0.79049194,-0.5684811,0.57186365,0.7138002,0.42302433,0.7586826,-0.62282896,-0.060741864,1.2282761,0.7055958,-0.5021453,0.88110673,-0.103101805,-0.614781,0.76231694,-2.369339,-1.3066459,-1.3768774,-0.2884362,-0.23877758,0.6441988,0.5454788,-0.04965868,1.4256935,0.2278364,0.114920884,0.36511624,0.20939699,5.6585045,1.2823353,-1.0943103,-0.17029831,-0.49844676,0.20990564,0.94933933,0.21576603,0.3018162,-6.5420513e-09
34,-0.59648174,-0.08239172,3.3903537,3.177291,-1.3903109,1.2017817,2.6631572,0.009803398,-0.55716705,0.5964876,0.37998948,-0.008936608,-0.75730884,-0.80631196,-1.265718,-0.07090329,0.19677402,0.101053774,1.0396309,-0.16291559,1.261447,0.7368597,-0.44219077,0.22721025,-0.46540323,-0.4183678,-0.65527856,0.36296284,1.4876747,-0.02971261,0.9067621,0.5595661,0.758492,1.2823353,3.8610947,0.008610785,-0.043184154,-0.2083705,-0.77537394,-1.2651438,-0.4633015,0.11629157,-4.6466518e-08
35,2.1983771,-3.0148597,0.1822199,0.6854698,-2.5350997,-0.4603479,0.1873987,-0.2939058,-0.46429217,-1.5966588,-0.4595533,1.0948094,-1.3285394,-0.20497213,0.22149363,0.2627077,1.2456062,-0.13882463,0.38082093,0.3474438,-0.31188247,0.69683826,-0.41802114,-0.123543836,0.70911527,-0.6354002,-0.7940377,0.44817156,0.6192219,0.012739209,-0.4757883,1.4861727,1.5473386,-1.0943103,0.008610785,3.7659914,0.1339568,-0.34233913,1.0562638,0.35590172,-0.26142347,-0.31194323,-8.559539e-08
36,-2.5012188,1.7483776,-0.048169702,1.3498164,-0.4723862,0.3738988,1.4451832,-0.6740847,1.2459824,1.8060939,3.3287563,0.005941917,1.0297779,-0.6926352,1.7994604,0.18259978,-0.47041923,0.1684792,1.3888092,0.018884338,1.0445886,0.6681144,-0.051572315,-0.688795,0.48136166,0.68864834,-0.9032824,0.10617356,0.22872908,0.8199221,0.75412035,0.64397395,-1.1822196,-0.17029831,-0.043184154,0.1339568,3.6756337,-0.37545717,0.6494359,0.31782448,0.28168863,0.16066188,-6.5979266e-10
37,-1.5797653,0.3289798,-0.44718814,0.016600654,-0.60978925,0.16276461,1.4459566,0.15957564,0.11542636,0.5075891,0.5800371,0.28083265,0.44174442,-0.079178035,-0.25817633,0.11939272,0.30809134,-0.9945095,-0.7099042,-0.27468145,1.0048027,-1.0671005,-0.8706547,-0.54802704,0.007302381,0.030390225,-0.19912449,-0.20132247,0.90105534,-0.13283715,0.65985274,0.27336383,0.20157981,-0.49844676,-0.2083705,-0.34233913,-0.37545717,4.9411626,0.15961692,0.30376655,0.0022130464,-0.08014746,1.3915522e-07
