,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,3.3374245,0.9413149,3.7646546,16.88991,3.45338,20.433119,6.5880117,23.653404,-9.093756,-1.0027747,30.545551,3.5649893,10.943401,-2.1065822,11.287071,-5.210647,2.9515615,-0.5799659,-0.28526103,-2.0245552,-2.2220783,-2.8455215,4.1435785,2.3430982,0.006593222,0.0468514,1.5638924,-0.9314674,2.2132158,0.14859855,1.0666684,-0.86539996
11,-5.249134,3.5631218,10.395677,19.507534,-1.9735079,10.103756,5.125054,-10.94952,-16.804928,1.7699493,3.5649893,36.661594,-12.47333,-5.27038,7.825097,3.995345,-1.8110929,2.6176276,1.4809954,2.1045842,4.45082,-4.5098157,-4.9244585,-2.3690104,-1.8533219,-0.8863423,-2.1625056,0.14914845,0.55543727,0.07900135,1.1228919,-1.4172043
12,8.760628,-0.103481956,1.5707939,-2.1246,-2.9806314,10.385209,4.4808083,9.506739,0.6683506,-5.765045,10.943401,-12.47333,12.53932,-3.389234,-1.6338618,-7.061907,0.610621,-3.4960995,0.6330323,-0.19433706,-4.541921,2.3284574,2.2188337,1.8443787,-1.1146204,0.6456536,2.1471186,-0.51565987,-0.61429954,0.42294556,-0.45117372,0.27607563
13,-4.6349254,-6.445447,0.5368172,2.9952114,-2.6244287,-6.877633,-4.129756,10.33362,10.015121,7.030441,-2.1065822,-5.27038,-3.389234,12.549393,-0.5909282,6.7765207,-1.8011053,6.789981,-4.863313,-3.183633,1.5459175,0.43537635,0.65701747,1.3368416,0.9396421,-2.3290074,-1.2795742,-0.9293996,3.0386932,-1.1338933,1.0126472,0.9572792
14,-2.2869723,5.2686863,-3.6937854,13.024845,10.71565,-7.420023,-11.578001,6.746632,-5.2858043,4.9132414,11.287071,7.825097,-1.6338618,-0.5909282,19.939655,-1.3244023,5.8992796,0.2614812,-1.5622165,0.4751436,-5.3427467,-0.66572666,-1.8580935,-0.78898144,-1.9176748,-0.35825044,-1.5639517,1.9146887,1.676162,-2.4905405,-0.6837654,-0.91934144
15,0.3052554,7.7087197,-0.5691366,-2.529273,3.4329152,-3.359329,2.4730844,0.63821757,1.5184314,5.2378626,-5.210647,3.995345,-7.061907,6.7765207,-1.3244023,7.9769554,-2.2364986,5.3713474,-2.7072911,-0.8585614,5.265626,-0.73573554,0.46311337,-1.1964321,1.7817069,-1.5878191,-0.45978445,0.028393934,2.5613265,-0.8057762,0.36384997,0.95822763
16,0.41267923,4.60947,-5.11053,2.215489,4.790273,-7.5827217,-10.791691,1.106802,0.52037776,0.7409839,2.9515615,-1.8110929,0.610621,-1.8011053,5.8992796,-2.2364986,6.17676,-4.940523,2.9256973,0.42518073,-1.9258583,-3.298417,1.8424113,-0.7097459,2.0525455,1.2756972,-0.471986,2.5244346,0.9249197,0.2809765,0.049592406,0.15278524
17,0.2580703,-0.2068904,4.1669245,1.5237079,-0.64217085,2.1673212,5.6936817,4.542173,1.6925519,4.3897076,-0.5799659,2.6176276,-3.4960995,6.789981,0.2614812,5.3713474,-4.940523,8.216953,-5.803197,-1.6766948,1.9819231,2.4195657,-1.5824811,1.2980886,-1.775946,-0.84597147,-0.4926678,-2.3896127,1.0829552,-2.0016055,-0.14253464,0.043944217
18,-0.79889166,-2.0348887,0.68631744,2.1709323,-3.355125,2.2852893,-3.6645823,-4.971178,-1.4298728,-2.5025125,-0.28526103,1.4809954,0.6330323,-4.863313,-1.5622165,-2.7072911,2.9256973,-5.803197,5.819176,1.2384129,0.27725774,-1.5278738,2.013975,-2.3455532,2.7791555,-1.6623611,0.65617704,2.7214305,-0.8404932,2.162672,-0.09800023,0.17333747
19,-1.0768697,0.8376034,0.04308114,-2.4826927,0.114926755,0.51471865,2.4840655,-5.763324,-2.6312666,-3.1852622,-2.0245552,2.1045842,-0.19433706,-3.183633,0.4751436,-0.8585614,0.42518073,-1.6766948,1.2384129,2.7918,-1.294835,1.2081795,-0.93633056,-1.6137273,-0.9846971,0.69279194,0.49768102,2.4080048,1.2287769,-1.0278003,-1.7940586,1.1795503
20,0.09966406,4.3308854,-0.10020354,-3.520934,2.4987807,4.906984,6.485546,-1.83357,-2.2763402,2.662476,-2.2220783,4.45082,-4.541921,1.5459175,-5.3427467,5.265626,-1.9258583,1.9819231,0.27725774,-1.294835,8.561574,-3.7521768,3.2792478,-0.5359807,4.363611,1.2081106,0.85598016,-1.2492743,0.33890668,1.2316647,1.0734826,0.18118833
21,0.16687542,-2.6874866,1.0546627,-3.681654,-1.4564755,1.6111342,5.006214,0.049997147,1.0699682,-1.717634,-2.8455215,-4.5098157,2.3284574,0.43537635,-0.66572666,-0.73573554,-3.298417,2.4195657,-1.5278738,1.2081795,-3.7521768,7.5031943,-2.5062346,-1.6114738,-3.2060773,-5.207488,0.8013252,0.618495,-0.90004385,-0.86662513,-1.731207,0.19147062
22,0.7766968,1.5488226,-1.9614577,-1.8086674,2.195536,3.9877288,1.2906436,5.1677485,1.0653932,0.50178194,4.1435785,-4.9244585,2.2188337,0.65701747,-1.8580935,0.46311337,1.8424113,-1.5824811,2.013975,-0.93633056,3.2792478,-2.5062346,5.0421395,-0.34958482,4.195801,0.4232164,1.4161346,0.98049486,1.1106288,1.0192026,0.008639896,0.61242455
23,-0.47315174,-5.031722,1.2525189,1.5394335,-2.167265,0.22609594,-0.3305716,3.2553174,2.2133381,0.14478713,2.3430982,-2.3690104,1.8443787,1.3368416,-0.78898144,-1.1964321,-0.7097459,1.2980886,-2.3455532,-1.6137273,-0.5359807,-1.6114738,-0.34958482,3.5786884,-1.2753688,4.095257,-0.67160064,-2.7693484,-0.5941179,-0.50515264,0.7833065,-0.7108091
24,-2.0397046,-1.1246223,-1.9949185,-0.24571903,0.855502,0.50172365,-2.4340053,1.0832725,1.4382097,2.0472412,0.006593222,-1.8533219,-1.1146204,0.9396421,-1.9176748,1.7817069,2.0525455,-1.775946,2.7791555,-0.9846971,4.363611,-3.2060773,4.195801,-1.2753688,4.902993,-0.58488864,0.72211635,1.0035608,0.4500695,1.7428337,0.7118083,0.29874033
25,-0.28535503,-3.1630774,0.7312836,-2.8178968,-0.82033926,-0.6397032,0.0825479,-4.814926,0.33888245,-2.1248493,0.0468514,-0.8863423,0.6456536,-2.3290074,-0.35825044,-1.5878191,1.2756972,-0.84597147,-1.6623611,0.69279194,1.2081106,-5.207488,0.4232164,4.095257,-0.58488864,11.757187,-0.41752684,-1.6756463,1.1266763,-2.136159,-0.826354,0.46969387
26,0.46245384,0.62101066,-0.77439004,-3.137992,1.3346453,4.4016957,4.8910894,0.9050603,-1.5235963,-1.5991662,1.5638924,-2.1625056,2.1471186,-1.2795742,-1.5639517,-0.45978445,-0.471986,-0.4926678,0.65617704,0.49768102,0.85598016,0.8013252,1.4161346,-0.67160064,0.72211635,-0.41752684,1.2258219,0.45881552,0.16846672,0.22199875,-0.58720404,0.39257926
27,-2.3670454,0.4994964,-0.8552635,0.11484252,0.092667535,-1.6394696,-1.9460971,-2.1632514,0.14524235,-1.4115785,-0.9314674,0.14914845,-0.51565987,-0.9293996,1.9146887,0.028393934,2.5244346,-2.3896127,2.7214305,2.4080048,-1.2492743,0.618495,0.98049486,-2.7693484,1.0035608,-1.6756463,0.45881552,4.3158493,2.5093865,-0.5788163,-1.8333886,1.6273437
28,-1.2039385,1.4615622,0.82993513,0.88581,-0.049995884,0.3960067,1.579334,3.1501973,0.9339107,0.033184625,2.2132158,0.55543727,-0.61429954,3.0386932,1.676162,2.5613265,0.9249197,1.0829552,-0.8404932,1.2287769,0.33890668,-0.90004385,1.1106288,-0.5941179,0.4500695,1.1266763,0.16846672,2.5093865,4.58412,-1.8365248,-1.2283007,2.2055907
29,-1.9032445,-2.8738854,-1.230181,0.969458,-0.6826298,1.0855271,-0.9633222,0.12485954,-0.6942153,-0.011096143,0.14859855,0.07900135,0.42294556,-1.1338933,-2.4905405,-0.8057762,0.2809765,-2.0016055,2.162672,-1.0278003,1.2316647,-0.86662513,1.0192026,-0.50515264,1.7428337,-2.136159,0.22199875,-0.5788163,-1.8365248,2.2283216,1.4693718,-0.79092395
30,0.2798535,0.69027096,-1.2212155,1.9813218,0.6490359,-1.2833526,-2.1537433,2.4955535,-0.15100327,1.657757,1.0666684,1.1228919,-0.45117372,1.0126472,-0.6837654,0.36384997,0.049592406,-0.14253464,-0.09800023,-1.7940586,1.0734826,-1.731207,0.008639896,0.7833065,0.7118083,-0.826354,-0.58720404,-1.8333886,-1.2283007,1.4693718,2.1346405,-0.9964246
31,-0.09028798,-0.75444424,1.3310544,-1.2439275,-2.236572,0.97750974,1.3364167,-0.45022294,1.4526975,-1.0356365,-0.86539996,-1.4172043,0.27607563,0.9572792,-0.91934144,0.95822763,0.15278524,0.043944217,0.17333747,1.1795503,0.18118833,0.19147062,0.61242455,-0.7108091,0.29874033,0.46969387,0.39257926,1.6273437,2.2055907,-0.79092395,-0.9964246,1.3958337
