,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
10,-8.155928,5.8524895,2.0002646,-1.2919407,2.8557262,-4.5016932,-2.5154686,-3.7331052,1.7686765,-3.8078249,18.004816,-1.8765868,1.4542425,0.79072523,-0.5760762,-1.3525075,-0.19606759,-2.3982959,-2.0722585,-0.5620775,1.9349588,1.216675,-0.04456006,-0.8584224,-1.242583,0.19067767,-0.038111713,-1.5815885,-1.6266903,-0.08009286,0.90100795,-1.6195953,1.2429106,-0.0014367527,0.56095505,-0.5845336,0.520126,-0.39663368,-0.5681796,0.50642294,0.20302296,0.15576145,0.48873484,-0.0107162725,0.6840408,0.010886807,-0.2527184,-0.034847863,0.0018108429,-0.08911724,0.17104602,0.14134765,0.18549493,0.1881781,-0.18701632
11,-8.392101,-10.034044,-0.61025524,0.5771309,-3.7577765,3.8462014,0.625928,-0.4530372,-2.4344516,1.1790228,-1.8765868,15.824121,0.34333155,-1.417882,-2.3494444,2.4283042,0.049810037,0.5985317,0.26506728,1.0655034,0.78034604,-0.23477516,-0.47493136,0.010408581,-0.04615072,0.16492808,-0.27297395,-0.9576009,-0.42214334,0.62198395,0.8480525,0.40078664,0.59216064,-0.16049138,0.30193165,0.028728541,-0.07304463,0.07372272,-0.36519396,0.8658773,-0.27484345,0.35960144,0.1412796,-0.33317086,1.115123,0.25218883,-0.42264295,-0.54808515,-0.44699675,-0.34233013,0.0823455,-0.00592611,0.21369278,0.271163,-0.14945674
12,0.30701053,7.184459,2.156238,0.85535204,-0.14883128,-1.5368094,2.9897823,-1.6281741,-0.80810505,-1.185272,1.4542425,0.34333155,12.70429,0.6730895,-0.19729364,0.45160908,-0.9725104,-0.44588894,0.85253406,-0.67306256,1.0706536,-0.60799956,1.4006469,-0.3395531,0.9870515,-1.0172445,0.13148497,0.7311219,1.0955113,0.85066473,-0.29627126,0.41300195,1.2272232,-0.6393771,0.4552719,0.7087598,-0.6832086,-0.08221221,1.31935,-0.1271697,0.3964731,-0.110384956,0.33756,-0.21800306,0.13076714,0.8683766,-0.8443388,-0.9227483,0.2145589,-0.25795442,-0.2932487,-0.316656,0.5547688,0.35059384,0.14502308
13,6.7511177,-5.0878277,6.3739185,2.8183424,-1.8328371,3.479793,0.94187534,-0.22064024,-0.044934545,-3.7875512,0.79072523,-1.417882,0.6730895,16.208107,-0.7451557,0.2362994,-0.27096027,1.2236023,-0.63061774,0.052017026,1.207778,-0.8129181,-1.0399204,-0.108952284,-0.281941,0.42523363,-0.426705,0.4126003,-0.078090936,-0.6266711,0.30350125,0.1704672,-0.45771587,-0.26870292,-1.0143538,0.22958189,-0.061538547,0.5574509,0.33069015,0.91190386,-0.14081883,-0.10637367,-0.022218097,-0.28704432,-0.11908053,0.061712466,0.2732548,-0.19818503,-0.69248974,-0.17525092,0.43544233,0.58655465,0.15744683,-0.124399215,0.38178053
14,5.115953,-2.1701536,5.0919228,1.358756,1.8447402,1.2469733,0.880988,0.22034153,-2.5347848,0.27221483,-0.5760762,-2.3494444,-0.19729364,-0.7451557,12.294853,-0.043162875,0.74580616,0.54532635,-0.81125546,0.6611974,1.2076521,-1.0377508,-0.023484774,-1.8231459,0.028463073,-0.18594396,-0.7777729,1.5039525,-0.43619096,0.7255297,-0.054250807,0.044831555,0.21923998,0.3292359,0.33389997,-1.1567822,0.6867293,0.12699714,-0.9565522,-0.81817937,-0.027068872,-0.58635914,0.060087673,-0.27171028,-0.054610573,-0.7167599,-0.14714313,-0.8883117,-0.34883618,0.25612321,-0.332632,-0.35455737,0.20257822,0.18902296,-0.11432668
15,-3.9336023,7.248897,2.7136164,2.638025,0.40121722,-0.33516198,2.2808404,-0.09014444,0.7782054,-1.6109233,-1.3525075,2.4283042,0.45160908,0.2362994,-0.043162875,11.613097,1.6034392,-0.24081239,-0.11129518,-0.098358154,-0.87630177,-0.33564138,0.17937183,-0.5712498,0.021568064,0.9698961,-0.24628812,0.5829185,-1.1455754,-1.3675463,-0.32238826,0.6036662,-0.1510256,0.45356482,1.1912775,0.5361336,0.94272804,-1.1572521,0.19126685,-0.06490435,-0.10146068,-0.34815195,0.45815873,0.45985377,-0.059157826,-0.74022263,0.1538443,0.19919631,-0.031239469,-0.34054148,0.19127503,0.049226757,-0.020752165,-0.17002404,-0.029535133
16,4.533845,2.0545015,-4.118167,-1.8069627,0.3996381,1.6918174,-4.174429,-0.41135734,0.11803429,-2.025855,-0.19606759,0.049810037,-0.9725104,-0.27096027,0.74580616,1.6034392,8.869603,1.1516403,-0.49648607,0.051150978,0.8686563,-1.4905684,-0.49716854,1.9134188,-0.8164954,0.3559489,1.2101889,-0.5775595,-0.3443085,-0.045544453,-0.78699857,-0.008821601,0.22804199,1.2240814,0.5670996,0.17239286,-0.33693933,-0.36710665,0.03177984,-0.19627705,0.15786669,0.080968715,0.35655794,-0.13877368,-0.26625228,0.054338247,-0.56068003,-0.37086082,-0.4376225,0.21066198,-0.3408004,-0.18917619,-0.04046509,0.03394662,0.256798
17,-2.848024,-2.6297023,-0.5395715,-2.0822628,1.1764586,-1.9362922,0.29389703,-1.3278399,2.1042342,-0.90117085,-2.3982959,0.5985317,-0.44588894,1.2236023,0.54532635,-0.24081239,1.1516403,8.976626,1.6670806,1.655096,0.165301,1.1168066,-0.2123062,-0.79581106,-0.73510456,-0.88048095,-0.94814396,-0.70752835,-0.0027283235,-0.11771327,0.7264018,0.16817594,0.24380198,-0.53710103,-0.3350799,-0.51411563,-0.03289169,-0.4790197,0.77368796,-0.08764304,0.8722359,-0.5315292,0.32061988,-0.2624727,-0.16106087,-0.37302017,0.2354284,-0.058220956,-0.031852603,0.030609284,-0.001999164,-0.42685622,-0.11786566,0.23005319,0.44746095
18,5.241784,3.1940513,2.6403618,0.81958354,1.2091384,0.80866635,-0.9285089,-0.010856124,1.0017688,-0.2137188,-2.0722585,0.26506728,0.85253406,-0.63061774,-0.81125546,-0.11129518,-0.49648607,1.6670806,7.3946295,0.6440953,1.3865477,-0.5455193,0.027878545,-0.20443034,-0.14496979,0.83979154,0.1763606,-0.21315922,-0.20514584,0.6841699,-0.2831803,-0.622277,1.0862501,0.33472258,-0.047036648,0.5636541,-0.053283848,0.39300397,-0.32841396,-0.6558268,0.40165824,-0.36517113,-0.8752074,0.20004857,-0.2954017,0.11123592,0.067511156,0.026839022,0.48252857,-0.8249686,0.38270396,0.19377793,-0.22125661,-0.026507918,-0.09898907
19,-2.6504545,1.7706723,-5.1323233,2.4185715,0.34119028,-1.0660448,-0.4766211,-1.0015271,0.1441049,-3.1074135,-0.5620775,1.0655034,-0.67306256,0.052017026,0.6611974,-0.098358154,0.051150978,1.655096,0.6440953,6.0065475,-0.63066125,-0.24055794,0.3374235,-1.6889638,0.035897687,-0.22924805,-0.10369014,-0.4064039,-0.26496515,-0.0048056734,-1.1623416,0.8682706,0.26023132,-0.50850576,-0.62580264,0.23647517,0.0442966,0.5443429,-0.1881539,-0.37425548,-0.7002592,0.07576654,-0.083996385,-0.39714223,0.13916256,0.3655141,-0.31762064,0.38598472,-0.18632033,0.43201154,0.09513113,0.072552115,0.2800377,-0.24978691,-0.47940716
