,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
12,14.506456,-13.329929,3.1022086,1.1966492,2.0822902,-1.2316847,-5.9512715,11.905344,-8.570623,5.8566675,-11.173994,5.391689,12.673172,0.6216053,-2.9097662,-0.4314111,2.7649689,-1.6470404,0.14176652,2.3224053,3.6991856,0.8609346,-1.783645,-1.3408165,0.63404334,0.17917004,-1.7516806,-0.9674424,0.31579423,-1.5180917,-0.9945134,-0.1956391
13,-4.851163,7.8807187,-0.73456526,5.313697,7.2993736,3.108447,0.15579146,-0.5576191,-3.4986482,5.54741,-2.2723825,2.3929677,0.6216053,14.391677,-4.1967363,-8.35944,0.38065332,3.5720139,7.5954523,1.3550637,-0.6688867,-0.55513513,1.0487143,0.7475462,-3.5766768,1.3389783,0.19861981,1.0917413,0.27259383,1.7733458,-0.7614652,0.7741679
14,5.216199,-2.1970837,-0.030885769,-2.5328102,-2.7840548,0.5373088,4.7674274,-2.737911,2.4257884,-1.1426682,-3.1581352,-0.447194,-2.9097662,-4.1967363,7.4970727,1.210566,2.4750586,2.1392927,-3.3667998,-0.41370702,-2.5795574,0.48372716,1.7033927,1.1730235,2.381421,0.0572099,3.17838,-1.9998199,-2.1137466,1.3269619,-0.07247968,2.0859263
15,8.945362,-9.209818,-1.0551229,1.7593294,-0.18160492,2.2287421,-4.493906,-1.9158747,-3.5930595,-3.815586,6.440301,-6.1845083,-0.4314111,-8.35944,1.210566,19.283587,0.947283,-3.1952472,-0.2415998,3.3275862,-0.076163426,2.3881886,0.570116,3.4685154,0.21642822,-0.41698056,-3.512783,-1.7787305,-0.98610353,0.7612548,-2.6801531,-0.79964435
16,6.2174454,-3.5291905,-0.108674616,-3.1086035,-2.3351839,-0.6092273,2.61382,2.9595702,0.20074774,3.83162,-5.182502,3.9745746,2.7649689,0.38065332,2.4750586,0.947283,4.7825365,0.6767428,0.32780993,2.7107975,-0.6560004,3.1762617,0.19998488,1.4423742,1.330519,1.1394817,2.1150627,-1.8053318,0.33856928,1.8838608,-0.44195879,0.22593307
17,6.7490344,-2.6722748,-5.0057907,-4.9671545,0.07604581,6.9852467,-5.188821,-5.148719,-8.954239,1.0080873,-2.2827735,-2.5518987,-1.6470404,3.5720139,2.1392927,-3.1952472,0.6767428,8.062274,1.2445761,-1.802887,-2.512159,-0.26368174,0.22352442,1.6650558,0.2937623,1.1053894,2.9608233,2.453349,-0.4426529,2.0295382,0.60332274,0.16943309
18,-3.4913907,3.5124044,-6.271015,1.2896849,3.595438,2.9715466,-4.72824,-5.1888046,-4.5695887,3.704987,3.0067668,0.40036654,0.14176652,7.5954523,-3.3667998,-0.2415998,0.32780993,1.2445761,9.833288,1.4096518,-0.8404485,3.2211337,1.8914359,1.5139675,-1.5884978,0.46828145,-0.67616224,-3.1406322,1.5485727,-1.4365926,0.14303514,-0.16628835
19,2.4075856,0.10524319,1.8758769,4.8731065,2.334156,-3.0162253,1.0711033,3.2651405,1.8908038,2.9663172,1.0272632,1.3505952,2.3224053,1.3550637,-0.41370702,3.3275862,2.7107975,-1.802887,1.4096518,5.032413,2.4002461,3.6033084,-1.9143825,1.8009313,-0.039318413,1.264745,-0.5333596,-1.0706103,0.061737016,2.642723,-0.9519439,0.48364252
20,1.4599476,-2.3236718,-1.9516941,5.3184457,2.041068,-3.7966113,-6.2283125,5.167802,1.8394223,2.148429,4.2909765,-0.6416994,3.6991856,-0.6688867,-2.5795574,-0.076163426,-0.6560004,-2.512159,-0.8404485,2.4002461,7.427735,1.1082275,-5.464234,-2.521029,-0.8549438,0.8504399,1.4539194,0.6227647,-0.96996945,-0.9255985,-0.43457016,0.11415346
21,-1.0083938,0.9975867,1.1613452,0.3529251,0.45322666,-2.4700854,-0.9347149,-1.7797093,1.4517264,3.1312037,2.0301037,1.2246909,0.8609346,-0.55513513,0.48372716,2.3881886,3.1762617,-0.26368174,3.2211337,3.6033084,1.1082275,6.9284744,-1.2079141,2.289431,2.2016497,1.549581,1.9185343,-2.3604026,1.9422501,0.65811664,1.0021244,-1.6468163
