,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
20,0.15628317,2.0544813,0.2754954,-1.4341626,-0.45320833,-0.2586128,1.3754494,2.0324283,-0.40472555,-1.3493899,0.7091984,-0.5746135,-0.8867674,-0.59918463,-0.0672991,-0.79067993,0.6725756,0.34401667,0.151366,-0.13213146,1.3061383,-0.31757623,0.03597766,0.7413851,0.47154176,-0.46399844,-0.108522564,-0.29708079,-0.1544662,-0.032134805,-0.21339214,-0.09912929,-0.16570835,0.098618805,0.104864016,-0.009796752,-0.0022398506,-0.00044700634,-0.0011763006,0.00017339646,-0.0014169553,-0.00037754758
21,3.8866696,-0.1190926,1.6579757,-1.9143362,1.0687617,-2.540214,-0.47593284,2.080731,0.9606981,-0.48640755,-0.61673844,0.5688641,1.6570565,-0.58982754,0.5258951,0.8537532,0.06428487,0.9265566,0.24950196,0.40975654,-0.31757623,2.5913677,-0.06981741,-0.38411808,-0.2093777,0.11925968,0.16407269,-0.043202836,0.4479133,-0.14921531,0.030888021,-0.23165803,-0.35259604,0.015195797,0.01799679,0.22947063,-0.0022582337,-0.0017208232,0.00030826748,-0.00010721726,0.00036998227,0.00028315175
22,1.5920798,-2.4375553,0.8700925,-0.5235078,1.336679,0.4601909,-0.3647661,-0.3695603,-0.2129646,-0.2843164,-0.8667966,0.119693786,-0.21925215,-0.5529331,-0.028475877,-2.0239482,-0.24637419,0.57462025,-0.96544623,0.1430934,0.03597766,-0.06981741,2.207745,-0.015000993,-0.67005587,0.5103536,0.60370207,-0.105244175,0.25997564,0.33183062,-0.17994387,-0.3671201,-0.018273812,-0.17990948,-0.3320284,0.16705927,-0.012373688,-0.002636996,-0.0052930573,0.0035694293,-0.0067807315,0.0010993937
23,0.21385995,1.1148677,0.6288599,-2.3080015,-0.94585013,0.76823354,-2.061472,0.48085254,0.10445718,-1.7756672,-0.60871947,-0.10806531,0.27287722,-0.31909743,0.47325814,-0.9532149,0.1746121,-0.47202933,0.12377787,0.0803947,0.7413851,-0.38411808,-0.015000993,1.9384487,-0.12986237,-0.2830997,-0.63794774,-0.26689434,0.33731818,-0.3121453,0.13804694,0.08021701,0.1386581,-0.11067735,0.09035783,-0.008486824,-0.0011894603,-0.00048326713,-0.0014222341,0.0006465872,0.00015205849,-0.00030372565
24,-0.375288,0.60074496,-0.8026869,-1.4568347,-0.09689106,0.47687012,0.49565887,-0.061534546,-1.4029369,-1.3653963,0.6397051,-0.4803666,-0.23232107,1.4292235,-0.05828294,0.9662352,0.680231,0.42942405,-0.25772893,-0.83899164,0.47154176,-0.2093777,-0.67005587,-0.12986237,2.3872468,-0.035640106,-0.009932548,-0.11738372,0.17664213,0.48335618,0.1227507,0.08070767,0.031007497,0.3834051,0.44951916,-0.0759096,0.013658146,0.0013947012,0.0073722205,-0.005321167,0.0069222003,-0.0010358092
25,-1.1690029,-0.266805,1.4243052,0.5013777,-0.04011955,-0.34890795,-1.5146693,0.13897197,0.70548517,0.16286166,0.6533376,-0.37402266,0.5654831,0.7049633,0.88359773,0.30899835,-0.12823161,-0.07936473,-0.89256215,0.23951933,-0.46399844,0.11925968,0.5103536,-0.2830997,-0.035640106,1.5260247,0.1323979,0.0006671157,0.112508774,-0.11774109,-0.2690515,-0.39019385,0.2575507,-0.084393874,-0.13538496,-0.1795339,-0.010774244,-0.0028210664,-0.005083354,0.0036151013,-0.006343019,0.0012892254
26,-0.627744,-0.5461698,0.23624462,0.68796957,-0.5348011,-0.025276028,-1.1400707,0.61885595,-0.1094224,-0.45147595,0.28766102,0.842836,-0.397983,-0.183234,0.07271142,-0.260714,-0.1226637,0.061239675,0.6186934,-0.8924588,-0.108522564,0.16407269,0.60370207,-0.63794774,-0.009932548,0.1323979,1.3069831,0.12676208,-0.14031464,0.034548007,-0.054968074,-0.19325897,0.017479867,0.0691984,-0.35499048,0.25184938,-0.0073226197,-0.00346168,-0.002732844,0.0025787065,-0.0033480278,0.0009520845
27,-0.5113723,-0.8481644,-0.3110633,0.49464098,-0.50535774,1.529441,-0.0678124,-0.013479111,0.84564036,-1.2662036,0.034624033,-0.9563326,0.63026756,0.25763845,-0.03355328,0.10819911,-0.055226862,-0.9622389,0.44031003,0.40075654,-0.29708079,-0.043202836,-0.105244175,-0.26689434,-0.11738372,0.0006671157,0.12676208,1.0105164,-0.19358517,0.38421857,-0.12587753,-0.076383024,-0.015179951,0.10731253,0.030868482,0.07772486,0.004228467,0.0019296157,0.0027012723,-0.002099831,0.0022831892,0.00013863685
28,0.36314154,0.26367974,-0.3058924,0.62672526,-0.13995138,-0.4274283,-0.08256075,-0.5600544,0.15733096,-0.6616612,0.4158057,0.08795643,0.15332964,-0.50393224,-0.11045308,0.47814474,-0.33243614,-0.03248475,-0.19366652,0.090605736,-0.1544662,0.4479133,0.25997564,0.33731818,0.17664213,0.112508774,-0.14031464,-0.19358517,1.113616,0.3825939,0.48175943,0.012814634,0.0449064,-0.115764976,0.026806276,0.075984985,-0.002345705,-4.5747118e-05,-0.0013349863,0.0007875382,-0.002042416,-9.896407e-05
29,-0.13250682,-0.7544106,-0.4952116,0.8388972,0.0028267754,1.0337906,1.1756573,-0.41426817,-0.3614528,-0.61637557,0.26263428,-0.54076946,-0.15707901,-0.04775271,-0.38964897,-0.20774826,0.20562637,-0.1872822,-0.23173401,0.20343074,-0.032134805,-0.14921531,0.33183062,-0.3121453,0.48335618,-0.11774109,0.034548007,0.38421857,0.3825939,0.6267235,0.16219991,-0.023153562,-0.013448298,0.04042475,0.109427914,0.06893721,0.004974273,0.0017383447,0.0038834792,-0.0030215336,0.0039864075,-0.0003124922
