,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
14,-3.9277346,0.15548599,-0.21716529,2.142807,2.5874977,-0.90833366,1.6870072,-0.82029533,-1.8698611,1.1184423,0.11576226,0.8010914,-1.64281,1.8630791,11.955468,2.648245,-0.961164,-0.47806436,-0.32889754,-1.216028,-0.07470921,-0.13997269,1.816154,0.4599927,-1.0132915,0.7424178,0.70735073,0.35344344,0.33082566,0.6765322,-1.1528784,1.2370112,-0.08176744,-0.88923025,0.11274664,0.48873383,0.21317923,-0.26573783
15,5.680765,-3.3661363,-0.05675982,0.5566212,-5.0460167,-3.3211784,0.91502154,2.0148177,-1.3597742,0.25603655,1.5009525,-1.340364,0.73077476,-0.25880146,2.648245,10.52904,-0.1123056,-0.05292858,0.14167637,-0.14165223,0.98857725,-0.43864542,-1.4581265,1.1878664,1.1179626,0.5508374,-0.27435726,-0.3708272,-0.39800718,0.71156967,0.38748872,-0.38131583,-0.3665759,0.36050987,-0.2495122,-0.4793532,-0.4640363,0.20612356
16,-3.471424,5.3828344,2.280057,4.1207595,-2.7300205,1.9128125,1.6899332,1.1819422,0.7918867,3.0461926,2.5383701,0.5443237,1.772537,1.9813008,-0.961164,-0.1123056,7.288486,-0.090019375,-0.06455072,-0.6142357,-1.209405,-0.32682624,0.31155825,0.5131638,-0.80714935,0.29621655,-0.12085736,1.3641961,-0.08311392,-0.21717915,-0.47150582,-0.5518158,0.64053535,-0.031783126,0.012225084,-0.70468295,-0.24353352,-0.18778923
17,-0.24484673,3.576079,-4.715253,1.7507772,-0.71261466,-1.2168643,-0.37721717,1.1099588,-0.9806635,-0.6750939,-1.2951585,1.1815125,-0.35559198,-1.1778996,-0.47806436,-0.05292858,-0.090019375,9.973887,-0.23865166,-1.9053972,0.56137013,-0.40674785,0.6099291,-0.7072062,-0.1961717,1.4984789,-0.34107083,0.1399352,-0.3115545,-0.17667098,-0.3264334,-0.034915227,-0.13749637,0.5929334,0.3537787,-0.19508675,0.4505393,0.017522477
18,2.392332,-4.2637835,1.5302408,-2.7476714,-0.9803769,-0.23192057,-0.7251903,-0.8963702,-0.9838431,-0.24899815,0.35216364,1.5388,1.5185337,1.9756925,-0.32889754,0.14167637,-0.06455072,-0.23865166,9.843482,-0.2564721,0.82477593,-0.0461215,-0.038748756,-0.6382811,-0.5596678,0.97681695,0.18974596,-0.04768914,-0.20830503,-0.5333963,0.09864891,-0.09354228,-0.12768292,0.049137585,0.08101074,0.1549419,0.0963494,-0.03333783
19,4.609261,-4.3477097,-1.6026511,-4.3021326,-3.1286902,1.1694989,1.3404638,0.7980275,-0.5232723,-1.9375085,0.39991176,0.60192406,-0.9828942,-0.83164144,-1.216028,-0.14165223,-0.6142357,-1.9053972,-0.2564721,6.000001,-0.5289801,-1.0444336,0.026846193,-0.35309327,-0.13674006,0.64744455,0.096116856,0.9202186,-0.04265558,0.81402636,-1.0174897,0.45550233,0.51629174,0.6787008,0.33366904,-0.43638074,0.5748986,0.15483537
20,-2.3085327,-0.55782735,3.521697,-0.30281097,1.0616709,3.2028935,1.0495701,-0.8308915,1.132542,0.3017014,-0.6622875,-0.8115095,-1.0875374,-0.94515395,-0.07470921,0.98857725,-1.209405,0.56137013,0.82477593,-0.5289801,8.153497,-0.2735786,0.10459022,-0.07225871,0.29032457,-1.3042403,-0.101197705,0.9476112,0.21821964,0.0010239366,-0.40629345,-0.08859144,0.46137464,0.33251798,-0.5581008,0.050901994,0.09241528,0.14292988
21,1.7623913,-1.2749778,-0.2540534,-0.30560115,-1.1030118,0.24223945,-0.4797715,0.6615198,-0.6898595,0.0050250352,0.8338227,-0.5845518,0.046086952,-0.13458109,-0.13997269,-0.43864542,-0.32682624,-0.40674785,-0.0461215,-1.0444336,-0.2735786,8.65496,-0.32588112,-0.20793205,0.234041,0.22528648,0.002114146,0.24034703,-0.093127884,0.1731484,-0.5144181,0.21702242,-0.045204908,0.3770508,-0.3580735,0.35389936,0.22744516,0.17058943
22,2.3389316,-0.7714696,2.9454622,-0.6558759,-2.2070816,-0.10405167,-1.4494097,1.067939,1.7184048,-1.062901,0.32741216,0.4855237,1.8444772,-0.027273756,1.816154,-1.4581265,0.31155825,0.6099291,-0.038748756,0.026846193,0.10459022,-0.32588112,6.7086926,0.763823,0.1739914,-0.34011072,-0.17029381,-0.023973938,-0.64809334,0.31233442,-0.012631027,0.10905622,0.17564106,0.5599859,-0.12214936,0.44787484,-0.11152057,0.22880438
23,1.5369228,-0.056805655,-3.50279,-2.9770746,1.2134712,2.6553316,-2.7425618,-0.56952894,-0.7636053,-0.26273692,0.94755757,-0.5124985,0.29877025,-0.18778959,0.4599927,1.1878664,0.5131638,-0.7072062,-0.6382811,-0.35309327,-0.07225871,-0.20793205,0.763823,5.713332,-0.24766332,0.29972407,-0.03502376,0.037629843,0.43939048,-1.2024746,0.21405637,-0.42128205,0.10969023,0.46293664,-0.15415837,0.18687114,0.57386935,0.13711868
24,-1.8022374,2.7404723,-0.20843539,0.4811527,0.4588616,0.6302826,-0.7357535,0.049978487,0.49958983,0.109676465,0.22324774,1.5012443,0.9210305,1.1515999,-1.0132915,1.1179626,-0.80714935,-0.1961717,-0.5596678,-0.13674006,0.29032457,0.234041,0.1739914,-0.24766332,6.2588305,0.487597,0.17350599,0.2705943,0.07609562,-0.25941977,0.1823473,0.009341325,0.42432836,0.001456784,0.3440776,-0.050797276,0.013022811,-0.05870529
