,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
10,-14.057507,-2.012323,-2.7313166,2.3073013,0.57111204,1.292274,-6.482203,-1.0750972,0.64106923,1.4538207,8.618126,-0.41070142,-0.60720795,0.33405906,2.7247114,-1.3824662,-0.6824546,0.0024432633,-0.35088432,-0.04816471,0.21148393,-2.437856,-2.4491785,0.06977427,0.8630222,-1.6748859,-0.8296267,-0.4699059,-0.5054326,1.6257919,0.41663408,0.4648494,0.5600766,0.6854764,0.042375706,-0.48699313,0.23388739,0.613225,0.14939758,-0.81372845,0.4162848,0.22742683,1.0729526,0.5893363,-0.3702101,0.1907981,0.25902042,0.009273447,-0.6242679,0.043367047,-0.33665437,0.37854916,0.08157744,-0.49850816,0.35699472,-0.44720346,-0.0024831938,0.066389054
11,-4.1367826,1.4017974,1.6956384,-1.4447963,1.4021937,0.76627135,-1.497049,-0.61428905,2.0871873,-2.5392118,-0.41070142,11.653758,3.8624678,0.4857397,-0.118251085,0.40057525,1.0682577,-1.0029597,-0.99370825,0.32520533,1.1443932,-1.0334458,-0.6708401,1.3178561,-0.4260925,1.18674,0.5100957,2.0769496,-0.04616893,0.13569319,2.4582908,-0.5627396,-0.45654666,0.54267234,0.7731199,-2.0462866,-0.6886283,-1.0087639,-1.0186775,-0.0023492584,0.24237818,0.32684466,-1.0030775,-0.16209622,0.5709122,0.94381356,-0.4015261,-0.5514743,-0.27133006,0.7202587,0.30321315,0.38514638,-0.021537067,0.29248947,0.48283184,-0.020273356,-0.3989631,-0.099589795
12,-8.652376,-1.1858191,-1.4176412,3.0250385,-3.6271763,0.918597,-3.0086794,1.7636617,-0.77445936,-1.5890124,-0.60720795,3.8624678,8.7432165,-0.15533225,0.04076777,0.9732145,-0.14926416,0.08922407,-1.0619097,-1.4614936,1.2992576,-2.550243,1.3337657,-0.32710195,0.81994534,-0.3235283,1.4420893,1.0218616,-0.6200087,0.44803584,1.5942018,0.114189774,0.19181547,0.35690913,0.6169026,1.0824461,-0.8302336,-0.069737464,1.1983747,0.5058186,-1.2774845,-0.61994016,-0.682484,-0.45584366,-0.7533786,-0.43560827,-0.15645799,-0.007733723,0.22221854,0.09541379,0.19086075,-0.14977518,-0.22636253,-0.07226516,-0.23985308,0.19788787,-0.10379456,-0.43725795
13,3.2905564,-8.527945,-1.3850553,1.2856643,2.7992654,5.5074325,2.3918996,0.7313842,-1.1570222,-0.70927715,0.33405906,0.4857397,-0.15533225,8.980934,-1.5966688,0.6818168,-1.5684192,-1.4065317,0.06949966,0.019399963,-1.0772531,-0.14621678,-1.4416814,1.193944,2.3654237,-0.9542337,0.1445142,-1.2419899,0.8355677,-0.72835255,0.4904107,-0.5323782,-1.4991562,1.3048035,0.28275573,0.39334345,0.32662725,0.30868143,0.43859285,-0.22768372,0.41833758,-0.5065266,-0.30230296,-0.6679971,-0.3855335,0.80484915,-0.3040768,-0.056662075,0.62606335,0.41669142,0.67671704,0.24163073,0.53667176,-0.06202882,0.10327244,0.07141463,-0.38618386,0.4440682
14,-6.2771015,-0.546681,1.6224806,-2.7461214,0.46528924,4.1214542,2.7624438,-0.34870452,-0.20588917,-2.2135763,2.7247114,-0.118251085,0.04076777,-1.5966688,10.708104,-1.4708258,-1.6153495,-0.48365456,0.41416997,-1.290827,0.19933513,0.24866709,0.20937842,-1.2760365,1.1059895,1.2602688,0.9774854,0.5112362,-0.7117002,0.3499871,0.64622396,0.8276859,-0.44575268,-0.948374,-0.5560821,-1.0151997,-0.7186922,0.84327495,0.16726863,-0.31782603,1.1386728,-0.48554856,0.41875196,0.18214136,-0.18152303,-0.75126874,0.19299501,0.35942495,-0.36796352,-0.07946384,-0.20537627,0.024553636,-0.7645813,0.10654505,0.3848716,-0.18661113,0.06402649,-0.010084316
15,10.494875,-2.8847682,1.6050909,-3.250023,-1.9419627,-0.9456332,3.9016929,-3.0093236,1.6140044,0.9128227,-1.3824662,0.40057525,0.9732145,0.6818168,-1.4708258,7.2199116,0.7793641,1.2388225,-0.1712843,-1.2391057,-0.52015084,-1.8257498,0.425578,-1.6677434,1.1076497,0.42492226,-0.25696838,-1.096329,-0.006732377,0.87659216,-0.18862635,1.6335137,-0.16679251,1.3843071,0.62508744,-0.46489257,-0.49060753,-0.07289134,-0.33007622,0.5903847,-0.3407179,0.20611955,-0.33792666,0.7664002,0.10614155,0.31560582,0.41121274,-0.030097447,0.0661217,-0.30747235,0.10930979,-0.19056097,-0.26232925,0.2201215,-0.4131451,0.19850612,0.013839275,0.24906799
16,-0.15400985,3.74476,0.59681046,-1.5661738,1.0656514,-1.0298257,3.2320857,1.3208785,2.3979127,0.6462716,-0.6824546,1.0682577,-0.14926416,-1.5684192,-1.6153495,0.7793641,5.350616,-1.968604,0.783882,0.9603745,-0.21661875,-2.1292927,0.056021873,-0.14654711,-0.5062986,-0.8756007,0.04893126,-0.36287248,-0.028457655,-1.0796306,0.08220382,0.46770766,0.54924744,0.113162525,-0.40771854,-0.6579002,0.11384863,0.00020055527,0.46716887,-0.54953,-0.15515411,0.95431983,-1.0095972,-0.17645407,0.32258263,-0.7613066,0.22653893,-0.123934805,-0.41053498,-0.3882625,-0.05260544,0.3776038,-0.30593944,-0.42641968,-0.11725922,-0.31872118,0.20375544,-0.063357815
17,9.769869,-0.97443366,3.214767,0.062040687,-0.59528637,0.37417817,-1.7652043,2.9604783,1.5289154,0.9449071,0.0024432633,-1.0029597,0.08922407,-1.4065317,-0.48365456,1.2388225,-1.968604,8.19768,1.9508067,-0.45496988,-0.5425191,0.045724656,-0.28044608,-1.30005,0.25841504,-0.32380226,-0.29186353,1.3933265,-0.080872856,0.97436655,-0.28551835,-1.2502258,0.73868966,0.036132604,1.0586554,0.094634645,0.52425444,0.27173498,-0.44671696,0.047135703,0.39046848,-0.60544,-0.6584891,0.7043564,0.47590664,-0.6337664,-0.49115548,0.42752326,0.26769024,0.7441628,-0.008048648,-0.2659648,-0.004432738,0.09093374,-0.30670923,0.08279812,-0.025317095,-0.27145943
18,-1.3261719,1.9082782,-7.873302,-0.119277164,-0.7110525,1.3896213,2.2859354,0.40843058,3.789376,-0.26885954,-0.35088432,-0.99370825,-1.0619097,0.06949966,0.41416997,-0.1712843,0.783882,1.9508067,7.4198055,0.3297634,0.16123806,-1.3738954,-0.8310447,1.252769,0.023107637,1.3991811,1.3054819,-0.04066863,-0.01745433,-0.6835124,-0.28412944,-0.73115635,-0.028114233,0.16954747,0.53593856,-0.18174449,0.96487284,0.20454288,-0.2609514,-0.07197681,0.3047344,-0.6920882,0.53030926,-0.7883066,0.17308408,-0.11880675,0.63508534,0.30666572,0.32893816,-0.27349675,-0.15671848,0.034734428,-0.35630456,-0.2474226,-0.41669428,-0.13336524,0.2027891,-0.22863165
19,1.5174024,4.1339602,-5.746679,-3.477383,-1.927763,-0.94580936,1.4400563,-0.22272438,-2.674291,-0.63487864,-0.04816471,0.32520533,-1.4614936,0.019399963,-1.290827,-1.2391057,0.9603745,-0.45496988,0.3297634,8.568531,0.69756615,-1.0744524,-0.6967289,-0.41663337,1.1546195,-0.584688,0.8170476,0.17697993,1.1984067,0.46371767,-0.009071458,-0.5160035,0.46375102,-1.1146789,0.8022829,0.43873268,-0.429402,-0.5352572,-0.164444,0.16516909,0.8301194,0.37525982,0.1403631,0.6781428,0.13700715,-0.25314388,-0.4006899,-0.38414013,-0.16621877,0.09630525,0.44165143,0.0906671,0.25620034,0.3008913,0.28026915,-0.0073270826,0.30854392,0.0883809
