,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
31,0.33917618,0.17049375,0.05634222,-2.0679355,1.6166885,-0.45557743,-0.40007693,1.4820194,-0.07290387,-0.7858322,-0.9274281,2.4985404,-0.6193864,1.1912374,0.44460768,1.2273326,0.0712657,1.7842861,2.3441076,-0.47624308,0.4177296,-0.4274025,-0.3132462,-0.6393392,-0.5955757,-0.5464239,1.0989336,-0.21855202,-0.30397022,0.062557,1.0686438,4.2920785,0.8176526,0.1551148,0.5520457,-0.42335236,0.8097398,0.25764787,0.07991998,0.45754355,-0.021367587,0.330269,0.28715962,5.7396207e-08,-2.42571e-07,-8.16996e-08
32,0.3191455,-0.7921777,0.07945591,-0.18966003,1.1259811,1.4511113,0.23255432,-0.7553489,-1.6345395,1.2556531,0.5002352,1.6429391,-0.10134946,-0.39655024,-0.353885,-0.03059573,-0.67077816,0.08300437,-0.80232203,-0.64547884,0.46881288,0.46665025,-1.0242095,-0.7023174,-0.4787614,-0.76272666,0.30181003,1.0664691,-0.46266574,0.384928,-1.255124,0.8176526,1.9208287,0.56335795,0.63963485,-0.42888635,0.4919095,-0.6030427,-0.16744246,-0.098712355,-0.23870704,-0.08751632,0.37927258,-2.634649e-09,-7.670623e-08,-3.3760678e-08
33,1.2659831,-0.8011905,0.4012888,0.9781376,1.8353796,1.6265421,0.5537257,-0.55851895,-0.51738405,1.1164116,-0.96763444,-0.66733205,-0.5220738,-1.0081186,-0.72798604,1.0216863,0.63215333,-1.5807068,0.8099686,0.66843486,0.7850232,-0.57321227,-1.0357628,-0.9127016,-0.7120615,0.66059613,-0.8688569,0.085239425,0.21690431,-0.024906974,-0.34970143,0.1551148,0.56335795,2.6306086,-0.19303373,-0.85147023,0.6857127,0.82592523,0.17334118,-1.068881,0.0884884,0.037241906,-0.18098515,-6.956001e-08,-2.3268575e-07,-1.2912963e-07
34,0.59251606,-0.18564016,-0.68815446,0.9968222,0.22632436,-1.8096297,-1.7776034,-0.07196444,0.27494648,-1.5466998,1.1636711,-0.2705735,0.66662526,-1.4022274,0.27239957,-0.5740863,1.0867655,0.97839296,-0.66738605,0.507126,1.0412977,-0.60210955,0.28425106,0.24377333,0.41573125,-0.9423808,0.058978125,0.42718953,0.3143056,1.1313186,-0.11229567,0.5520457,0.63963485,-0.19303373,1.9062632,-0.5603357,0.32684156,-0.3604389,-0.77213514,-0.21992975,-0.54430723,0.31107295,0.039434694,7.973455e-08,-2.3826904e-07,-5.3602392e-08
35,0.30750698,1.7833991,-0.15174551,-0.02822354,-0.6700212,1.0316164,0.1409426,-1.0279365,0.4300754,0.71708006,-0.050730176,0.5613556,-1.2436959,-0.028260004,1.1456041,1.2151539,-0.56794834,-0.80439186,-0.34463698,-0.39497805,0.24672918,0.996952,0.10725199,0.20167226,-0.5595257,0.7062617,0.23296916,-0.4189468,0.96941304,-0.29528904,0.30549425,-0.42335236,-0.42888635,-0.85147023,-0.5603357,2.1909053,0.3604579,-0.6907073,0.117906205,0.7243276,-0.88867,0.43399268,-0.1431286,3.7839925e-08,1.2344141e-07,5.7985105e-08
36,-0.10324,0.36161637,-0.16800913,-0.6512931,0.52725536,0.55468553,-1.3805215,-1.2465951,0.3973956,-0.63923424,0.264968,-1.4287138,-1.2390234,0.97634953,0.75555706,-0.16103399,-0.17543444,-1.558368,0.39636385,-1.0374482,0.6550554,-0.3163736,-0.39769393,0.09497928,0.6051295,0.6274079,-0.34650642,0.008001932,-0.50395656,-0.24565506,0.8169708,0.8097398,0.4919095,0.6857127,0.32684156,0.3604579,2.8075657,-1.1360118,-0.17909387,-0.6256319,-0.2238599,-0.09699021,0.05040148,5.5371387e-08,-2.0334287e-08,-2.8384456e-08
37,1.4336815,1.2020822,0.54834366,-0.7431835,1.0809429,0.5964111,-0.8915465,0.5366329,0.49765006,0.17314827,0.06317515,0.24470979,0.36303946,-0.59117585,-0.8689844,0.23000643,-0.23807898,-0.28834134,1.0255126,0.56683326,0.42883185,-0.1858804,0.24616939,-0.45617753,-0.6284621,0.81972045,-0.012877222,-0.75793123,0.012783958,0.09899684,0.0373738,0.25764787,-0.6030427,0.82592523,-0.3604389,-0.6907073,-1.1360118,2.072549,-0.71570957,0.2112719,0.60176057,0.42837405,-0.15323928,-2.5958267e-08,-2.073896e-07,-7.041285e-08
38,0.078723475,0.4751609,0.20501533,-0.6348077,-2.437698,0.36173713,0.1886612,0.42571008,0.22355402,-0.19498861,0.0012048243,0.34345388,0.9237993,0.24535877,0.1891205,-0.037310272,0.7609806,0.2613746,1.6729057,1.1379751,-0.24897923,0.704393,-0.7780806,-0.11994183,-0.83929664,-0.5044392,-0.20372632,-0.1053581,0.4046895,0.20041066,0.120788485,0.07991998,-0.16744246,0.17334118,-0.77213514,0.117906205,-0.17909387,-0.71570957,2.9122908,-0.35195255,-0.116468534,-0.7900929,0.18104248,-9.3943584e-08,3.066785e-07,2.914825e-08
39,0.7950204,0.4459672,-0.39833075,-0.6783286,1.7479948,-0.28504163,0.25043768,0.015835283,-0.04864619,0.07267368,0.020475559,-0.011131758,-0.9792886,-0.202115,-0.34312612,-0.07266882,0.082833074,-1.3953508,0.14284214,-0.6798049,0.5948297,0.35662442,0.94561267,-0.460266,-1.3386903,-1.012995,0.1140984,0.37547994,-0.38658077,0.30284864,0.49730462,0.45754355,-0.098712355,-1.068881,-0.21992975,0.7243276,-0.6256319,0.2112719,-0.35195255,2.360515,0.05397702,-0.29774553,0.19719285,8.1936534e-08,1.1856601e-07,7.495942e-08
40,0.702508,-0.09954483,-0.38069937,0.26713818,1.9395634,-0.23588082,0.31979817,-0.36583298,-0.2182492,-1.8365443,0.6446153,0.2001124,-0.18671787,0.31469107,1.266612,-0.09564969,-0.35425267,-0.18458597,0.218534,-0.510753,-0.33544064,0.009575071,-0.0438079,0.5076448,0.19100106,0.024778243,-0.28382203,-0.5746741,-1.0266426,-0.68871516,-0.30484116,-0.021367587,-0.23870704,0.0884884,-0.54430723,-0.88867,-0.2238599,0.60176057,-0.116468534,0.05397702,1.621171,-0.5798253,0.3954014,-1.7211283e-08,1.5838454e-07,6.495313e-08
